iso3c,year,value,indicator_sdg
VIR,2022,1.1,11.0.0
VIR,2015,0.2,13.2.2
VIR,2016,0.2,13.2.2
VIR,2017,0.2,13.2.2
VIR,2018,0.2,13.2.2
VIR,2019,0.2,13.2.2
VIR,2020,0.2,13.2.2
VIR,2021,0.2,13.2.2
VIR,2022,0.2,13.2.2
VIR,2023,0.2,13.2.2
VIR,2024,0.2,13.2.2
VIR,2015,0.9,14.1.1
VIR,2016,1.6,14.1.1
VIR,2017,1.9,14.1.1
VIR,2018,6.5,14.1.1
VIR,2019,0.2,14.1.1
VIR,2020,0.1,14.1.1
VIR,2021,5.7,14.1.1
VIR,2022,0,14.1.1
VIR,2015,14.6,15.1.2
VIR,2016,13.8,15.1.2
VIR,2017,13.8,15.1.2
VIR,2018,13.8,15.1.2
VIR,2019,13.8,15.1.2
VIR,2020,13.3,15.1.2
VIR,2021,14.4,15.1.2
VIR,2022,14.4,15.1.2
VIR,2023,14.4,15.1.2
VIR,2024,13.3,15.1.2
VIR,2015,54.8,17.8.1
VIR,2016,59.6,17.8.1
VIR,2017,64.4,17.8.1
VIR,2015,74.31,43.0.0
VIR,2016,74.42,43.0.0
VIR,2017,74.37,43.0.0
VIR,2018,74.68,43.0.0
VIR,2019,74.88,43.0.0
VIR,2020,74.71,43.0.0
VIR,2021,74.61,43.0.0
VIR,2022,75.04,43.0.0
VIR,2023,75.47,43.0.0
VIR,2015,98.4,6.1.1
VIR,2016,98.4,6.1.1
VIR,2017,98.5,6.1.1
VIR,2018,98.5,6.1.1
VIR,2019,98.5,6.1.1
VIR,2020,98.6,6.1.1
VIR,2021,98.6,6.1.1
VIR,2022,98.7,6.1.1
VIR,2023,98.7,6.1.1
VIR,2024,98.7,6.1.1
VIR,2015,100,7.1.1
VIR,2016,100,7.1.1
VIR,2017,100,7.1.1
VIR,2018,100,7.1.1
VIR,2019,100,7.1.1
VIR,2020,100,7.1.1
VIR,2021,100,7.1.1
VIR,2022,100,7.1.1
VIR,2023,100,7.1.1
VIR,2015,34007,8.1.1
VIR,2016,34615,8.1.1
VIR,2017,34435,8.1.1
VIR,2018,35174,8.1.1
VIR,2019,36310,8.1.1
VIR,2020,35851,8.1.1
VIR,2021,37313,8.1.1
VIR,2022,36983,8.1.1
VIR,2015,66.6,8.5.1
VIR,2016,67,8.5.1
VIR,2017,68.6,8.5.1
VIR,2018,64.7,8.5.1
VIR,2019,62.3,8.5.1
VIR,2020,62.8,8.5.1
VIR,2021,64.5,8.5.1
VIR,2022,66.4,8.5.1
VIR,2023,66.9,8.5.1
VIR,2024,67.1,8.5.1
LCN,2015,97.3,7.1.1
LCN,2016,97.5,7.1.1
LCN,2017,97.7,7.1.1
LCN,2018,97.8,7.1.1
LCN,2019,98,7.1.1
LCN,2020,98.1,7.1.1
LCN,2021,98.3,7.1.1
LCN,2022,98.6,7.1.1
LCN,2023,98.4,7.1.1
LCN,2015,5.5,13.2.2
LCN,2016,5.5,13.2.2
LCN,2017,5.4,13.2.2
LCN,2018,5.3,13.2.2
LCN,2019,5.3,13.2.2
LCN,2020,5,13.2.2
LCN,2021,5.2,13.2.2
LCN,2022,5.3,13.2.2
LCN,2023,5.3,13.2.2
LCN,2024,5.3,13.2.2
LCN,2022,18.9,11.0.0
LCN,2016,17.8,11.0.0
LCN,2015,23.5,15.1.2
LCN,2016,23.1,15.1.2
LCN,2017,23.1,15.1.2
LCN,2018,23.4,15.1.2
LCN,2019,23.9,15.1.2
LCN,2020,24.1,15.1.2
LCN,2021,24.2,15.1.2
LCN,2022,24.2,15.1.2
LCN,2023,24.3,15.1.2
LCN,2024,24.4,15.1.2
LCN,2015,54.4,17.8.1
LCN,2018,63.5,17.8.1
LCN,2016,57.5,17.8.1
LCN,2019,67.8,17.8.1
LCN,2017,60.2,17.8.1
LCN,2020,73.8,17.8.1
LCN,2021,75.8,17.8.1
LCN,2024,81.7,17.8.1
LCN,2022,77.1,17.8.1
LCN,2023,80,17.8.1
LCN,2016,8405,8.1.1
LCN,2017,8459,8.1.1
LCN,2015,8547,8.1.1
LCN,2018,8490,8.1.1
LCN,2021,8316,8.1.1
LCN,2019,8447,8.1.1
LCN,2022,8605,8.1.1
LCN,2020,7812,8.1.1
LCN,2023,8738,8.1.1
LCN,2024,8873,8.1.1
LCN,2015,18.5,3.2.1
LCN,2016,18.6,3.2.1
LCN,2017,17.9,3.2.1
LCN,2018,17.5,3.2.1
LCN,2019,17.2,3.2.1
LCN,2020,16.9,3.2.1
LCN,2021,16.5,3.2.1
LCN,2022,16.2,3.2.1
LCN,2023,15.9,3.2.1
LCN,2020,9.6,3.2.2
LCN,2021,9.4,3.2.2
LCN,2022,9,3.2.2
LCN,2023,8.7,3.2.2
LCN,2015,10.1,3.2.2
LCN,2016,10.2,3.2.2
LCN,2017,9.9,3.2.2
LCN,2018,9.8,3.2.2
LCN,2019,9.7,3.2.2
LCN,2015,75.2,6.1.1
LCN,2016,75.7,6.1.1
LCN,2017,76.1,6.1.1
LCN,2018,76.6,6.1.1
LCN,2019,77,6.1.1
LCN,2020,77.5,6.1.1
LCN,2021,77.9,6.1.1
LCN,2022,78.2,6.1.1
LCN,2023,78.6,6.1.1
LCN,2024,79,6.1.1
LCN,2015,74,3.1.1
LCN,2016,75,3.1.1
LCN,2017,76,3.1.1
LCN,2018,77,3.1.1
LCN,2019,76,3.1.1
LCN,2020,94,3.1.1
LCN,2021,140,3.1.1
LCN,2022,93,3.1.1
LCN,2023,77,3.1.1
LCN,2015,5.6,1.1.1
LCN,2016,6,1.1.1
LCN,2017,5.9,1.1.1
LCN,2018,5.8,1.1.1
LCN,2019,5.9,1.1.1
LCN,2020,5.7,1.1.1
LCN,2021,6.3,1.1.1
LCN,2022,5.1,1.1.1
LCN,2023,4.6,1.1.1
LCN,2024,4.5,1.1.1
LCN,2025,4.6,1.1.1
LCN,2020,3.6,10.1.1
LCN,2015,3.5,10.1.1
LCN,2021,3.6,10.1.1
LCN,2016,3.6,10.1.1
LCN,2022,3.3,10.1.1
LCN,2017,3.6,10.1.1
LCN,2023,3.2,10.1.1
LCN,2018,3.5,10.1.1
LCN,2024,3.2,10.1.1
LCN,2019,3.5,10.1.1
LCN,2015,55.5,8.5.1
LCN,2016,55.8,8.5.1
LCN,2017,56.2,8.5.1
LCN,2018,56.7,8.5.1
LCN,2019,57.4,8.5.1
LCN,2020,53.1,8.5.1
LCN,2021,56,8.5.1
LCN,2022,57,8.5.1
LCN,2023,57.2,8.5.1
LCN,2024,57.5,8.5.1
LCN,2015,5.5,2.1.1
LCN,2016,5.8,2.1.1
LCN,2017,6.1,2.1.1
LCN,2018,6,2.1.1
LCN,2019,6.1,2.1.1
LCN,2020,5.9,2.1.1
LCN,2021,6,2.1.1
LCN,2022,5.7,2.1.1
LCN,2023,5.3,2.1.1
HIC,2022,100,7.1.1
HIC,2023,100,7.1.1
HIC,2015,99.4,7.1.1
HIC,2016,99.9,7.1.1
HIC,2017,100,7.1.1
HIC,2018,100,7.1.1
HIC,2019,99.9,7.1.1
HIC,2020,100,7.1.1
HIC,2021,100,7.1.1
HIC,2015,13.8,13.2.2
HIC,2016,13.7,13.2.2
HIC,2017,13.6,13.2.2
HIC,2018,13.7,13.2.2
HIC,2019,13.4,13.2.2
HIC,2020,12.5,13.2.2
HIC,2021,13.1,13.2.2
HIC,2022,13,13.2.2
