iso3c,year,value,indicator_sdg
LBN,2015,4,1.1.1
LBN,2016,3.9,1.1.1
LBN,2017,3.7,1.1.1
LBN,2018,3.7,1.1.1
LBN,2019,3.7,1.1.1
LBN,2020,4.9,1.1.1
LBN,2021,5.6,1.1.1
LBN,2022,5.9,1.1.1
LBN,2023,6.1,1.1.1
LBN,2024,7.8,1.1.1
LBN,2025,6.9,1.1.1
LBN,2022,4.2,10.1.1
LBN,2016,4.5,11.0.0
LBN,2018,4.5,11.0.0
LBN,2020,4.5,11.0.0
LBN,2022,4.5,11.0.0
LBN,2015,3.25,12.c.1
LBN,2016,1.82,12.c.1
LBN,2017,4.15,12.c.1
LBN,2018,2.11,12.c.1
LBN,2019,5.57,12.c.1
LBN,2020,6.14,12.c.1
LBN,2021,6.23,12.c.1
LBN,2022,5.66,12.c.1
LBN,2023,5.59,12.c.1
LBN,2024,5.61,12.c.1
LBN,2015,5,13.2.2
LBN,2016,5.3,13.2.2
LBN,2017,5.7,13.2.2
LBN,2018,5.6,13.2.2
LBN,2019,5.8,13.2.2
LBN,2020,5,13.2.2
LBN,2021,4.2,13.2.2
LBN,2022,3.1,13.2.2
LBN,2023,3.2,13.2.2
LBN,2024,3.2,13.2.2
LBN,2015,0.3,14.1.1
LBN,2016,0.2,14.1.1
LBN,2017,1,14.1.1
LBN,2018,0.6,14.1.1
LBN,2019,2.8,14.1.1
LBN,2020,2.5,14.1.1
LBN,2021,1.7,14.1.1
LBN,2022,0,14.1.1
LBN,2015,2.6,15.1.2
LBN,2016,2.6,15.1.2
LBN,2017,2.6,15.1.2
LBN,2018,2.6,15.1.2
LBN,2019,2.6,15.1.2
LBN,2020,2.6,15.1.2
LBN,2021,1.9,15.1.2
LBN,2022,1.9,15.1.2
LBN,2023,1.9,15.1.2
LBN,2024,7.9,15.1.2
LBN,2023,0.7,16.0.0
LBN,2016,32.7,17.18.1
LBN,2017,37.6,17.18.1
LBN,2018,49.1,17.18.1
LBN,2019,55.5,17.18.1
LBN,2020,58.7,17.18.1
LBN,2021,63.9,17.18.1
LBN,2022,61.6,17.18.1
LBN,2023,61.8,17.18.1
LBN,2024,57.8,17.18.1
LBN,2015,74,17.8.1
LBN,2016,76.1,17.8.1
LBN,2017,78.2,17.8.1
LBN,2018,80.9,17.8.1
LBN,2019,81.5,17.8.1
LBN,2020,82.1,17.8.1
LBN,2021,82.7,17.8.1
LBN,2022,82.8,17.8.1
LBN,2023,83.5,17.8.1
LBN,2017,96.7,18.0.0
LBN,2021,97,18.0.0
LBN,2024,98.4,18.0.0
LBN,2015,5.6,2.1.1
LBN,2016,5.7,2.1.1
LBN,2017,5.5,2.1.1
LBN,2018,5.6,2.1.1
LBN,2019,7.1,2.1.1
LBN,2020,9.1,2.1.1
LBN,2021,10.4,2.1.1
LBN,2022,9.8,2.1.1
LBN,2023,8.7,2.1.1
LBN,2015,15,3.1.1
LBN,2016,15,3.1.1
LBN,2017,15,3.1.1
LBN,2018,15,3.1.1
LBN,2019,15,3.1.1
LBN,2020,27,3.1.1
LBN,2021,54,3.1.1
LBN,2022,15,3.1.1
LBN,2023,15,3.1.1
LBN,2015,12.7,3.2.1
LBN,2016,13.1,3.2.1
LBN,2017,13.5,3.2.1
LBN,2018,14,3.2.1
LBN,2019,14.7,3.2.1
LBN,2020,15.5,3.2.1
LBN,2021,16.3,3.2.1
LBN,2022,17.3,3.2.1
LBN,2023,18.3,3.2.1
LBN,2015,7.5,3.2.2
LBN,2016,7.7,3.2.2
LBN,2017,8,3.2.2
LBN,2018,8.3,3.2.2
LBN,2019,8.8,3.2.2
LBN,2020,9.3,3.2.2
LBN,2021,9.9,3.2.2
LBN,2022,10.5,3.2.2
LBN,2023,11.1,3.2.2
LBN,2015,8.6,4.1.2
LBN,2016,8.5,4.1.2
LBN,2017,8.5,4.1.2
LBN,2018,8.5,4.1.2
LBN,2019,8.4,4.1.2
LBN,2020,8.4,4.1.2
LBN,2021,8.4,4.1.2
LBN,2022,8.5,4.1.2
LBN,2023,8.6,4.1.2
LBN,2024,8.7,4.1.2
LBN,2025,8.7,4.1.2
LBN,2015,78.28,43.0.0
LBN,2016,78.31,43.0.0
LBN,2017,78.19,43.0.0
LBN,2018,78.26,43.0.0
LBN,2019,78.21,43.0.0
LBN,2020,76.3,43.0.0
LBN,2021,73.65,43.0.0
LBN,2022,78,43.0.0
LBN,2023,77.82,43.0.0
LBN,2015,55.6,45.0.0
LBN,2016,56.5,45.0.0
LBN,2017,57.1,45.0.0
LBN,2018,57.6,45.0.0
LBN,2019,57.8,45.0.0
LBN,2020,55.8,45.0.0
LBN,2021,61.1,45.0.0
LBN,2022,61.6,45.0.0
LBN,2023,61.2,45.0.0
LBN,2015,47,6.1.1
LBN,2016,47.2,6.1.1
LBN,2017,47.4,6.1.1
LBN,2018,47.6,6.1.1
LBN,2019,47.7,6.1.1
LBN,2020,47.7,6.1.1
LBN,2021,47.7,6.1.1
LBN,2022,47.7,6.1.1
LBN,2023,47.7,6.1.1
LBN,2024,47.7,6.1.1
LBN,2015,99.7,7.1.1
LBN,2016,99.8,7.1.1
LBN,2017,99.9,7.1.1
LBN,2018,99.7,7.1.1
LBN,2019,100,7.1.1
LBN,2020,100,7.1.1
LBN,2021,100,7.1.1
LBN,2022,100,7.1.1
LBN,2023,100,7.1.1
LBN,2015,7714,8.1.1
LBN,2016,8019,8.1.1
LBN,2017,8306,8.1.1
LBN,2018,8389,8.1.1
LBN,2019,8064,8.1.1
LBN,2020,6441,8.1.1
LBN,2021,5973,8.1.1
LBN,2022,5909,8.1.1
LBN,2023,5835,8.1.1
LBN,2015,28.8,8.5.1
LBN,2016,29.8,8.5.1
LBN,2017,30.9,8.5.1
LBN,2018,32,8.5.1
LBN,2019,33,8.5.1
LBN,2020,29.4,8.5.1
LBN,2021,27.1,8.5.1
LBN,2022,25.4,8.5.1
LBN,2023,25.4,8.5.1
MEA,2015,93.4,7.1.1
MEA,2016,95.2,7.1.1
MEA,2017,96,7.1.1
MEA,2018,95,7.1.1
MEA,2019,96,7.1.1
MEA,2020,96.3,7.1.1
MEA,2021,96.4,7.1.1
MEA,2022,95.9,7.1.1
MEA,2023,96.4,7.1.1
MEA,2015,5.8,13.2.2
MEA,2016,5.9,13.2.2
MEA,2017,5.9,13.2.2
MEA,2018,5.8,13.2.2
MEA,2019,5.8,13.2.2
MEA,2020,5.7,13.2.2
