iso3c,year,value,indicator_sdg
CYP,2015,0,1.1.1
CYP,2016,0.1,1.1.1
CYP,2017,0,1.1.1
CYP,2018,0,1.1.1
CYP,2019,0.2,1.1.1
CYP,2020,0,1.1.1
CYP,2021,0,1.1.1
CYP,2022,0,1.1.1
CYP,2023,0,1.1.1
CYP,2024,0,1.1.1
CYP,2025,0,1.1.1
CYP,2015,0.8,10.1.1
CYP,2016,0.8,10.1.1
CYP,2017,0.7,10.1.1
CYP,2018,0.7,10.1.1
CYP,2019,0.8,10.1.1
CYP,2020,0.7,10.1.1
CYP,2021,0.6,10.1.1
CYP,2022,0.6,10.1.1
CYP,2023,0.6,10.1.1
CYP,2016,0.3,11.0.0
CYP,2018,0.3,11.0.0
CYP,2020,0.3,11.0.0
CYP,2022,0.3,11.0.0
CYP,2015,1.24,12.c.1
CYP,2016,1.85,12.c.1
CYP,2017,1.3,12.c.1
CYP,2018,0.86,12.c.1
CYP,2019,0.8,12.c.1
CYP,2020,1.34,12.c.1
CYP,2021,1.02,12.c.1
CYP,2022,0.95,12.c.1
CYP,2023,0.95,12.c.1
CYP,2024,0.93,12.c.1
CYP,2015,6.9,13.2.2
CYP,2016,7.1,13.2.2
CYP,2017,7.2,13.2.2
CYP,2018,7,13.2.2
CYP,2019,7,13.2.2
CYP,2020,6.6,13.2.2
CYP,2021,6.6,13.2.2
CYP,2022,6.8,13.2.2
CYP,2023,6.8,13.2.2
CYP,2024,6.9,13.2.2
CYP,2015,0,14.1.1
CYP,2016,0,14.1.1
CYP,2017,0.1,14.1.1
CYP,2018,0.1,14.1.1
CYP,2019,0.2,14.1.1
CYP,2020,0.2,14.1.1
CYP,2021,1.5,14.1.1
CYP,2022,0,14.1.1
CYP,2015,18.4,15.1.2
CYP,2016,18.7,15.1.2
CYP,2017,18.7,15.1.2
CYP,2018,37.4,15.1.2
CYP,2019,38.5,15.1.2
CYP,2020,38.6,15.1.2
CYP,2021,38.7,15.1.2
CYP,2022,38.7,15.1.2
CYP,2023,38.7,15.1.2
CYP,2024,38.6,15.1.2
CYP,2024,4.4,16.0.0
CYP,2016,66.5,17.18.1
CYP,2017,66.8,17.18.1
CYP,2018,79.9,17.18.1
CYP,2019,79.6,17.18.1
CYP,2020,76.8,17.18.1
CYP,2021,86.6,17.18.1
CYP,2022,85.7,17.18.1
CYP,2023,88,17.18.1
CYP,2024,85.1,17.18.1
CYP,2015,71.7,17.8.1
CYP,2016,75.9,17.8.1
CYP,2017,80.7,17.8.1
CYP,2018,84.4,17.8.1
CYP,2019,86.1,17.8.1
CYP,2020,90.8,17.8.1
CYP,2021,90.8,17.8.1
CYP,2022,89.6,17.8.1
CYP,2023,91.2,17.8.1
CYP,2021,87.4,18.0.0
CYP,2024,87.7,18.0.0
CYP,2015,2.5,2.1.1
CYP,2016,2.5,2.1.1
CYP,2017,2.5,2.1.1
CYP,2018,2.5,2.1.1
CYP,2019,2.5,2.1.1
CYP,2020,2.5,2.1.1
CYP,2021,2.5,2.1.1
CYP,2022,2.5,2.1.1
CYP,2023,2.5,2.1.1
CYP,2015,11,3.1.1
CYP,2016,12,3.1.1
CYP,2017,12,3.1.1
CYP,2018,13,3.1.1
CYP,2019,13,3.1.1
CYP,2020,87,3.1.1
CYP,2021,98,3.1.1
CYP,2022,53,3.1.1
CYP,2023,14,3.1.1
CYP,2015,2.9,3.2.1
CYP,2016,2.9,3.2.1
CYP,2017,3,3.2.1
CYP,2018,3,3.2.1
CYP,2019,3.1,3.2.1
CYP,2020,3.2,3.2.1
CYP,2021,3.4,3.2.1
CYP,2022,3.5,3.2.1
CYP,2023,3.5,3.2.1
CYP,2015,1.7,3.2.2
CYP,2016,1.7,3.2.2
CYP,2017,1.7,3.2.2
CYP,2018,1.7,3.2.2
CYP,2019,1.8,3.2.2
CYP,2020,1.8,3.2.2
CYP,2021,1.9,3.2.2
CYP,2022,1.9,3.2.2
CYP,2023,1.9,3.2.2
CYP,2015,12.7,4.1.2
CYP,2016,12.7,4.1.2
CYP,2017,12.7,4.1.2
CYP,2018,12.8,4.1.2
CYP,2019,12.8,4.1.2
CYP,2020,12.8,4.1.2
CYP,2021,12.9,4.1.2
CYP,2022,12.9,4.1.2
CYP,2023,12.9,4.1.2
CYP,2024,12.9,4.1.2
CYP,2025,12.9,4.1.2
CYP,2015,81.46,43.0.0
CYP,2016,81.53,43.0.0
CYP,2017,81.54,43.0.0
CYP,2018,81.56,43.0.0
CYP,2019,81.45,43.0.0
CYP,2020,81.23,43.0.0
CYP,2021,80.57,43.0.0
CYP,2022,80.43,43.0.0
CYP,2023,81.65,43.0.0
CYP,2015,85.2,45.0.0
CYP,2016,86.9,45.0.0
CYP,2017,88.4,45.0.0
CYP,2018,87,45.0.0
CYP,2019,87.2,45.0.0
CYP,2020,87.2,45.0.0
CYP,2021,84.2,45.0.0
CYP,2022,83.9,45.0.0
CYP,2023,84.8,45.0.0
CYP,2015,98.7,6.1.1
CYP,2016,98.9,6.1.1
CYP,2017,99,6.1.1
