iso3c,year,value,indicator_sdg
KGZ,2015,11,1.1.1
KGZ,2016,8,1.1.1
KGZ,2017,8.2,1.1.1
KGZ,2018,5.9,1.1.1
KGZ,2019,4.9,1.1.1
KGZ,2020,9.4,1.1.1
KGZ,2021,5.6,1.1.1
KGZ,2022,4.5,1.1.1
KGZ,2023,2.7,1.1.1
KGZ,2024,1.6,1.1.1
KGZ,2025,1,1.1.1
KGZ,2015,6.1,10.1.1
KGZ,2016,5.7,10.1.1
KGZ,2017,5.8,10.1.1
KGZ,2018,5.4,10.1.1
KGZ,2019,5.3,10.1.1
KGZ,2020,5.7,10.1.1
KGZ,2021,5.3,10.1.1
KGZ,2022,5.1,10.1.1
KGZ,2023,4.7,10.1.1
KGZ,2016,11.4,11.0.0
KGZ,2018,6.9,11.0.0
KGZ,2020,2.4,11.0.0
KGZ,2022,2.4,11.0.0
KGZ,2015,10.4,12.c.1
KGZ,2016,10.32,12.c.1
KGZ,2017,10.86,12.c.1
KGZ,2018,10.74,12.c.1
KGZ,2019,9.18,12.c.1
KGZ,2020,9.54,12.c.1
KGZ,2021,10.14,12.c.1
KGZ,2022,12.8,12.c.1
KGZ,2023,10.29,12.c.1
KGZ,2024,9.01,12.c.1
KGZ,2015,3.3,13.2.2
KGZ,2016,3.2,13.2.2
KGZ,2017,3.2,13.2.2
KGZ,2018,3.4,13.2.2
KGZ,2019,3.2,13.2.2
KGZ,2020,3,13.2.2
KGZ,2021,3.2,13.2.2
KGZ,2022,3.1,13.2.2
KGZ,2023,3.1,13.2.2
KGZ,2024,3.1,13.2.2
KGZ,2015,6.5,15.1.2
KGZ,2016,6.7,15.1.2
KGZ,2017,6.7,15.1.2
KGZ,2018,6.7,15.1.2
KGZ,2019,6.7,15.1.2
KGZ,2020,6.7,15.1.2
KGZ,2021,6.7,15.1.2
KGZ,2022,6.7,15.1.2
KGZ,2023,6.7,15.1.2
KGZ,2024,6.8,15.1.2
KGZ,2024,0.2,16.0.0
KGZ,2016,81.1,17.18.1
KGZ,2017,80.1,17.18.1
KGZ,2018,78.3,17.18.1
KGZ,2019,80.8,17.18.1
KGZ,2020,82,17.18.1
KGZ,2021,84.3,17.18.1
KGZ,2022,84.7,17.18.1
KGZ,2023,77.8,17.18.1
KGZ,2024,79.1,17.18.1
KGZ,2015,30.2,17.8.1
KGZ,2016,40.5,17.8.1
KGZ,2017,50.8,17.8.1
KGZ,2018,62.8,17.8.1
KGZ,2019,64.1,17.8.1
KGZ,2020,72,17.8.1
KGZ,2021,77.1,17.8.1
KGZ,2022,82.6,17.8.1
KGZ,2023,88.5,17.8.1
KGZ,2017,93.2,18.0.0
KGZ,2021,93.6,18.0.0
KGZ,2024,97.9,18.0.0
KGZ,2015,6.1,2.1.1
KGZ,2016,5.9,2.1.1
KGZ,2017,5.5,2.1.1
KGZ,2018,5,2.1.1
KGZ,2019,4.9,2.1.1
KGZ,2020,5.2,2.1.1
KGZ,2021,5.3,2.1.1
KGZ,2022,5.2,2.1.1
KGZ,2023,5.1,2.1.1
KGZ,2015,58,3.1.1
KGZ,2016,53,3.1.1
KGZ,2017,49,3.1.1
KGZ,2018,49,3.1.1
KGZ,2019,47,3.1.1
KGZ,2020,55,3.1.1
KGZ,2021,70,3.1.1
KGZ,2022,44,3.1.1
KGZ,2023,42,3.1.1
KGZ,2015,22.2,3.2.1
KGZ,2016,21.1,3.2.1
KGZ,2017,20,3.2.1
KGZ,2018,19.1,3.2.1
KGZ,2019,18.4,3.2.1
KGZ,2020,17.8,3.2.1
KGZ,2021,17.5,3.2.1
KGZ,2022,17.2,3.2.1
KGZ,2023,17,3.2.1
KGZ,2015,13.5,3.2.2
KGZ,2016,12.9,3.2.2
KGZ,2017,12.4,3.2.2
KGZ,2018,11.9,3.2.2
KGZ,2019,11.5,3.2.2
KGZ,2020,11.3,3.2.2
KGZ,2021,11.1,3.2.2
KGZ,2022,11,3.2.2
KGZ,2023,10.8,3.2.2
KGZ,2015,11.2,4.1.2
KGZ,2016,11.3,4.1.2
KGZ,2017,11.5,4.1.2
KGZ,2018,11.6,4.1.2
KGZ,2019,11.7,4.1.2
KGZ,2020,11.7,4.1.2
KGZ,2021,11.7,4.1.2
KGZ,2022,11.8,4.1.2
KGZ,2023,12,4.1.2
KGZ,2024,12,4.1.2
KGZ,2025,12,4.1.2
KGZ,2015,69.31,43.0.0
KGZ,2016,69.91,43.0.0
KGZ,2017,70.5,43.0.0
KGZ,2018,70.67,43.0.0
KGZ,2019,70.89,43.0.0
KGZ,2020,69.14,43.0.0
KGZ,2021,69.29,43.0.0
KGZ,2022,71.49,43.0.0
KGZ,2023,71.68,43.0.0
KGZ,2015,80,45.0.0
KGZ,2016,80,45.0.0
KGZ,2017,79.8,45.0.0
KGZ,2018,80.3,45.0.0
KGZ,2019,77.9,45.0.0
KGZ,2020,75,45.0.0
KGZ,2021,74.4,45.0.0
KGZ,2022,76.2,45.0.0
KGZ,2023,73.9,45.0.0
KGZ,2015,68.5,6.1.1
KGZ,2016,70.6,6.1.1
KGZ,2017,72.4,6.1.1
KGZ,2018,73.7,6.1.1
KGZ,2019,75,6.1.1
KGZ,2020,76.2,6.1.1
KGZ,2021,77.6,6.1.1
KGZ,2022,76.9,6.1.1
KGZ,2023,75.4,6.1.1
KGZ,2024,73.9,6.1.1
KGZ,2015,98.7,7.1.1
KGZ,2016,99.7,7.1.1
KGZ,2017,100,7.1.1
KGZ,2018,100,7.1.1
KGZ,2019,99.9,7.1.1
KGZ,2020,99.9,7.1.1
KGZ,2021,99.7,7.1.1
KGZ,2022,99.7,7.1.1
KGZ,2023,100,7.1.1
KGZ,2015,1106,8.1.1
KGZ,2016,1128,8.1.1
KGZ,2017,1157,8.1.1
KGZ,2018,1175,8.1.1
KGZ,2019,1202,8.1.1
KGZ,2020,1093,8.1.1
KGZ,2021,1133,8.1.1
KGZ,2022,1212,8.1.1
KGZ,2023,1298,8.1.1
KGZ,2024,1392,8.1.1
KGZ,2015,50.8,8.5.1
KGZ,2016,49.5,8.5.1
KGZ,2017,45.6,8.5.1
KGZ,2018,47.3,8.5.1
KGZ,2019,47.5,8.5.1
KGZ,2020,47.2,8.5.1
KGZ,2021,47.3,8.5.1
KGZ,2022,48.6,8.5.1
KGZ,2023,46.7,8.5.1
KGZ,2024,47.7,8.5.1
ECS,2015,99.2,7.1.1
ECS,2016,99.8,7.1.1
ECS,2017,100,7.1.1
ECS,2018,100,7.1.1
ECS,2019,100,7.1.1
ECS,2020,100,7.1.1
ECS,2021,100,7.1.1
ECS,2022,100,7.1.1
ECS,2023,100,7.1.1
ECS,2024,8.7,13.2.2
ECS,2017,9.4,13.2.2
ECS,2018,9.4,13.2.2
ECS,2019,9.2,13.2.2
ECS,2020,8.7,13.2.2
ECS,2021,9.2,13.2.2
ECS,2022,8.9,13.2.2
ECS,2023,8.7,13.2.2
ECS,2015,9.3,13.2.2
ECS,2016,9.3,13.2.2
ECS,2022,2.8,11.0.0
ECS,2018,2.9,11.0.0
ECS,2016,2.8,11.0.0
ECS,2020,2.9,11.0.0
ECS,2015,13.2,15.1.2
ECS,2016,13.3,15.1.2
ECS,2017,13.4,15.1.2
ECS,2018,13.4,15.1.2
ECS,2019,13.4,15.1.2
ECS,2020,15.1,15.1.2
ECS,2021,15.6,15.1.2
ECS,2022,15.6,15.1.2
ECS,2023,15.5,15.1.2
ECS,2024,15.9,15.1.2
ECS,2024,90.9,17.8.1
ECS,2017,74.5,17.8.1
ECS,2018,78.1,17.8.1
ECS,2019,80.3,17.8.1
ECS,2020,83.4,17.8.1
ECS,2015,69.9,17.8.1
ECS,2021,86.3,17.8.1
ECS,2016,72.3,17.8.1
ECS,2022,87.9,17.8.1
ECS,2023,89.6,17.8.1
ECS,2017,23623,8.1.1
ECS,2018,24038,8.1.1
ECS,2019,24390,8.1.1
ECS,2020,23034,8.1.1
ECS,2021,24581,8.1.1
ECS,2022,25419,8.1.1
ECS,2023,25670,8.1.1
ECS,2015,22703,8.1.1
ECS,2024,25974,8.1.1
ECS,2016,23033,8.1.1
ECS,2017,8.8,3.2.1
ECS,2018,8.5,3.2.1
ECS,2021,7.9,3.2.1
ECS,2019,8.3,3.2.1
ECS,2022,7.8,3.2.1
ECS,2020,8.1,3.2.1
ECS,2023,8,3.2.1
ECS,2015,9.5,3.2.1
ECS,2016,9.1,3.2.1
ECS,2015,5.1,3.2.2
ECS,2016,4.9,3.2.2
ECS,2017,4.8,3.2.2
ECS,2018,4.7,3.2.2
ECS,2021,4.3,3.2.2
ECS,2019,4.6,3.2.2
ECS,2022,4.2,3.2.2
ECS,2020,4.5,3.2.2
ECS,2023,4.2,3.2.2
ECS,2020,92.1,6.1.1
ECS,2017,91.6,6.1.1
ECS,2018,91.8,6.1.1
ECS,2021,92.2,6.1.1
ECS,2019,92,6.1.1
ECS,2022,92.3,6.1.1
ECS,2023,92.4,6.1.1
ECS,2015,91.2,6.1.1
ECS,2024,92.5,6.1.1
ECS,2016,91.4,6.1.1
ECS,2015,14,3.1.1
ECS,2016,13,3.1.1
ECS,2017,13,3.1.1
ECS,2018,12,3.1.1
ECS,2019,12,3.1.1
ECS,2020,16,3.1.1
ECS,2021,18,3.1.1
ECS,2022,14,3.1.1
ECS,2023,11,3.1.1
ECS,2015,1.5,1.1.1
ECS,2016,1.3,1.1.1
ECS,2017,1.1,1.1.1
ECS,2018,1,1.1.1
ECS,2019,0.9,1.1.1
ECS,2020,0.9,1.1.1
ECS,2021,0.8,1.1.1
ECS,2022,0.7,1.1.1
ECS,2023,0.7,1.1.1
ECS,2024,0.6,1.1.1
ECS,2025,0.5,1.1.1
ECS,2022,1.3,10.1.1
ECS,2023,1.3,10.1.1
ECS,2021,1.4,10.1.1
ECS,2024,1.2,10.1.1
ECS,2015,1.7,10.1.1
ECS,2016,1.7,10.1.1
ECS,2017,1.7,10.1.1
ECS,2020,1.5,10.1.1
ECS,2018,1.6,10.1.1
ECS,2019,1.5,10.1.1
ECS,2015,62.7,8.5.1
ECS,2018,63.8,8.5.1
ECS,2016,63.2,8.5.1
ECS,2019,64,8.5.1
ECS,2017,63.5,8.5.1
ECS,2020,63.3,8.5.1
ECS,2021,64.3,8.5.1
ECS,2022,65.4,8.5.1
ECS,2023,66,8.5.1
ECS,2024,66.3,8.5.1
ECS,2017,2.7,2.1.1
ECS,2018,2.7,2.1.1
ECS,2019,2.7,2.1.1
ECS,2020,2.7,2.1.1
ECS,2021,2.8,2.1.1
ECS,2022,2.8,2.1.1
ECS,2023,2.8,2.1.1
ECS,2015,2.7,2.1.1
ECS,2016,2.7,2.1.1
LMC,2022,90.6,7.1.1
LMC,2023,91.3,7.1.1
LMC,2015,80.7,7.1.1
LMC,2016,82.7,7.1.1
LMC,2017,84.7,7.1.1
LMC,2018,86.9,7.1.1
LMC,2019,87.6,7.1.1
LMC,2020,88.4,7.1.1
LMC,2021,90.6,7.1.1
LMC,2019,2.4,13.2.2
LMC,2017,2.4,13.2.2
LMC,2020,2.4,13.2.2
LMC,2015,2.3,13.2.2
LMC,2018,2.4,13.2.2
LMC,2021,2.4,13.2.2
LMC,2016,2.3,13.2.2
LMC,2022,2.5,13.2.2
LMC,2023,2.6,13.2.2
LMC,2024,2.6,13.2.2
LMC,2018,25.4,11.0.0
LMC,2022,16.5,15.1.2
LMC,2023,17.1,15.1.2
LMC,2015,16.2,15.1.2
LMC,2024,17.5,15.1.2
LMC,2016,16.6,15.1.2
LMC,2017,16.6,15.1.2
LMC,2020,16.3,15.1.2
LMC,2018,16.6,15.1.2
LMC,2021,16.5,15.1.2
LMC,2019,16.8,15.1.2
LMC,2022,63,17.18.1
LMC,2017,54.4,17.18.1
LMC,2023,64.2,17.18.1
LMC,2018,56.6,17.18.1
LMC,2024,64.1,17.18.1
LMC,2016,51.3,17.18.1
LMC,2019,56.9,17.18.1
LMC,2020,59.2,17.18.1
LMC,2021,63.9,17.18.1
LMC,2018,27.2,17.8.1
LMC,2016,21.9,17.8.1
LMC,2017,24.4,17.8.1
LMC,2019,33.4,17.8.1
LMC,2022,52.3,17.8.1
LMC,2023,55.4,17.8.1
LMC,2015,19.5,17.8.1
LMC,2020,42.5,17.8.1
LMC,2021,47.4,17.8.1
LMC,2024,58.9,17.8.1
LMC,2016,1924,8.1.1
LMC,2015,1848,8.1.1
