iso3c,year,value,indicator_sdg
PRY,2015,5.5,1.1.1
PRY,2016,5.7,1.1.1
PRY,2017,4.1,1.1.1
PRY,2018,4.6,1.1.1
PRY,2019,2.4,1.1.1
PRY,2020,2.6,1.1.1
PRY,2021,1.9,1.1.1
PRY,2022,3.2,1.1.1
PRY,2023,2.4,1.1.1
PRY,2024,2.1,1.1.1
PRY,2025,2,1.1.1
PRY,2015,3,10.1.1
PRY,2016,3,10.1.1
PRY,2017,2.8,10.1.1
PRY,2018,2.8,10.1.1
PRY,2019,2.7,10.1.1
PRY,2020,2.9,10.1.1
PRY,2021,2.8,10.1.1
PRY,2022,2.9,10.1.1
PRY,2023,2.7,10.1.1
PRY,2024,2.5,10.1.1
PRY,2016,18,11.0.0
PRY,2018,15.1,11.0.0
PRY,2020,15.1,11.0.0
PRY,2022,15.1,11.0.0
PRY,2015,0.19,12.c.1
PRY,2016,0.44,12.c.1
PRY,2017,0.09,12.c.1
PRY,2018,0.04,12.c.1
PRY,2019,0.3,12.c.1
PRY,2020,0.43,12.c.1
PRY,2021,0.31,12.c.1
PRY,2022,0.54,12.c.1
PRY,2023,0.29,12.c.1
PRY,2024,0.29,12.c.1
PRY,2015,6.6,13.2.2
PRY,2016,6.6,13.2.2
PRY,2017,6.7,13.2.2
PRY,2018,6.5,13.2.2
PRY,2019,6.5,13.2.2
PRY,2020,6.4,13.2.2
PRY,2021,6.3,13.2.2
PRY,2022,6.1,13.2.2
PRY,2023,6,13.2.2
PRY,2024,6,13.2.2
PRY,2015,6.5,15.1.2
PRY,2016,6.5,15.1.2
PRY,2017,6.5,15.1.2
PRY,2018,14.3,15.1.2
PRY,2019,14.3,15.1.2
PRY,2020,14.3,15.1.2
PRY,2021,14.3,15.1.2
PRY,2022,14.3,15.1.2
PRY,2023,14.3,15.1.2
PRY,2024,14.9,15.1.2
PRY,2024,0.7,16.0.0
PRY,2016,53,17.18.1
PRY,2017,55.7,17.18.1
PRY,2018,57.6,17.18.1
PRY,2019,59.4,17.18.1
PRY,2020,65.7,17.18.1
PRY,2021,70,17.18.1
PRY,2022,71.3,17.18.1
PRY,2023,71.6,17.18.1
PRY,2024,74.2,17.18.1
PRY,2015,49.7,17.8.1
PRY,2016,53.4,17.8.1
PRY,2017,61.1,17.8.1
PRY,2018,65,17.8.1
PRY,2019,68.5,17.8.1
PRY,2020,74,17.8.1
PRY,2021,77,17.8.1
PRY,2022,76.3,17.8.1
PRY,2023,78.1,17.8.1
PRY,2024,81.6,17.8.1
PRY,2017,99.6,18.0.0
PRY,2021,99.3,18.0.0
PRY,2024,99.6,18.0.0
PRY,2015,2.5,2.1.1
PRY,2016,2.6,2.1.1
PRY,2017,2.6,2.1.1
PRY,2018,2.7,2.1.1
PRY,2019,3.1,2.1.1
PRY,2020,3.4,2.1.1
PRY,2021,3.9,2.1.1
PRY,2022,4.4,2.1.1
PRY,2023,5.2,2.1.1
PRY,2015,64,3.1.1
PRY,2016,60,3.1.1
PRY,2017,58,3.1.1
PRY,2018,58,3.1.1
PRY,2019,58,3.1.1
PRY,2020,69,3.1.1
PRY,2021,140,3.1.1
PRY,2022,78,3.1.1
PRY,2023,58,3.1.1
PRY,2015,22.2,3.2.1
PRY,2016,21.5,3.2.1
PRY,2017,20.8,3.2.1
PRY,2018,20.1,3.2.1
PRY,2019,19.4,3.2.1
PRY,2020,18.8,3.2.1
PRY,2021,18.2,3.2.1
PRY,2022,17.6,3.2.1
PRY,2023,17,3.2.1
PRY,2015,11.8,3.2.2
PRY,2016,11.4,3.2.2
PRY,2017,11.1,3.2.2
PRY,2018,10.7,3.2.2
PRY,2019,10.3,3.2.2
PRY,2020,10,3.2.2
PRY,2021,9.7,3.2.2
PRY,2022,9.4,3.2.2
PRY,2023,9.1,3.2.2
PRY,2015,11.6,4.1.2
PRY,2016,11.5,4.1.2
PRY,2017,11.4,4.1.2
PRY,2018,11.3,4.1.2
PRY,2019,11.2,4.1.2
PRY,2020,11.1,4.1.2
PRY,2021,10.9,4.1.2
PRY,2022,10.7,4.1.2
PRY,2023,10.5,4.1.2
PRY,2024,10.5,4.1.2
PRY,2025,10.5,4.1.2
PRY,2015,73.45,43.0.0
PRY,2016,73.49,43.0.0
PRY,2017,73.45,43.0.0
PRY,2018,73.63,43.0.0
PRY,2019,73.67,43.0.0
PRY,2020,72.72,43.0.0
PRY,2021,68.11,43.0.0
PRY,2022,72.32,43.0.0
PRY,2023,73.84,43.0.0
PRY,2015,70.4,45.0.0
PRY,2016,69.5,45.0.0
PRY,2017,67.5,45.0.0
PRY,2018,69.9,45.0.0
PRY,2019,70.7,45.0.0
PRY,2020,67,45.0.0
PRY,2022,70.3,45.0.0
PRY,2023,71.5,45.0.0
PRY,2015,60.6,6.1.1
PRY,2016,61.2,6.1.1
PRY,2017,61.8,6.1.1
PRY,2018,62.5,6.1.1
PRY,2019,63.1,6.1.1
PRY,2020,63.7,6.1.1
PRY,2021,64,6.1.1
PRY,2022,64.2,6.1.1
PRY,2023,64.3,6.1.1
PRY,2024,64.4,6.1.1
PRY,2015,99.3,7.1.1
PRY,2016,98.4,7.1.1
PRY,2017,99.3,7.1.1
PRY,2018,99.6,7.1.1
PRY,2019,99.7,7.1.1
PRY,2020,99.7,7.1.1
PRY,2021,100,7.1.1
PRY,2022,100,7.1.1
PRY,2023,99.8,7.1.1
PRY,2015,5879,8.1.1
PRY,2016,6042,8.1.1
PRY,2017,6243,8.1.1
PRY,2018,6354,8.1.1
PRY,2019,6244,8.1.1
PRY,2020,6109,8.1.1
PRY,2021,6278,8.1.1
PRY,2022,6218,8.1.1
PRY,2023,6449,8.1.1
PRY,2024,6641,8.1.1
PRY,2015,57.9,8.5.1
PRY,2016,59.9,8.5.1
PRY,2017,61.2,8.5.1
PRY,2018,63,8.5.1
PRY,2019,63.8,8.5.1
PRY,2020,60.9,8.5.1
PRY,2021,63.8,8.5.1
PRY,2022,62.8,8.5.1
