iso3c,year,value,indicator_sdg
ISR,2015,0.5,1.1.1
ISR,2016,0.5,1.1.1
ISR,2017,0.7,1.1.1
ISR,2018,0.7,1.1.1
ISR,2019,1,1.1.1
ISR,2020,0.8,1.1.1
ISR,2021,0.7,1.1.1
ISR,2022,0.5,1.1.1
ISR,2023,0.5,1.1.1
ISR,2024,0.5,1.1.1
ISR,2025,0.5,1.1.1
ISR,2015,1.4,10.1.1
ISR,2016,1.3,10.1.1
ISR,2017,1.3,10.1.1
ISR,2018,1.2,10.1.1
ISR,2019,1.4,10.1.1
ISR,2020,1.3,10.1.1
ISR,2021,1.2,10.1.1
ISR,2015,0.02,12.c.1
ISR,2016,0.03,12.c.1
ISR,2017,0.02,12.c.1
ISR,2018,0.03,12.c.1
ISR,2019,0.02,12.c.1
ISR,2020,0.03,12.c.1
ISR,2021,0.03,12.c.1
ISR,2022,0.02,12.c.1
ISR,2023,0.02,12.c.1
ISR,2024,0.02,12.c.1
ISR,2015,9.9,13.2.2
ISR,2016,9.7,13.2.2
ISR,2017,9.6,13.2.2
ISR,2018,9,13.2.2
ISR,2019,9.1,13.2.2
ISR,2020,8.6,13.2.2
ISR,2021,8.4,13.2.2
ISR,2022,8.6,13.2.2
ISR,2023,8,13.2.2
ISR,2024,7.7,13.2.2
ISR,2015,2.1,14.1.1
ISR,2016,1.4,14.1.1
ISR,2017,0.3,14.1.1
ISR,2018,0.4,14.1.1
ISR,2019,0.5,14.1.1
ISR,2020,4.5,14.1.1
ISR,2021,10.7,14.1.1
ISR,2022,0.5,14.1.1
ISR,2015,19.9,15.1.2
ISR,2016,19.9,15.1.2
ISR,2017,19.9,15.1.2
ISR,2018,19.9,15.1.2
ISR,2019,24.5,15.1.2
ISR,2020,24.5,15.1.2
ISR,2021,24.5,15.1.2
ISR,2022,24.5,15.1.2
ISR,2023,24.5,15.1.2
ISR,2024,27.6,15.1.2
ISR,2024,2.8,16.0.0
ISR,2016,77.4,17.18.1
ISR,2017,81.7,17.18.1
ISR,2018,81.7,17.18.1
ISR,2019,81.5,17.18.1
ISR,2020,82,17.18.1
ISR,2021,84.9,17.18.1
ISR,2022,86,17.18.1
ISR,2023,87.9,17.18.1
ISR,2024,90.3,17.18.1
ISR,2015,77.4,17.8.1
ISR,2016,79.7,17.8.1
ISR,2017,81.6,17.8.1
ISR,2018,83.7,17.8.1
ISR,2019,86.8,17.8.1
ISR,2020,90.1,17.8.1
ISR,2021,90.3,17.8.1
ISR,2022,91.9,17.8.1
ISR,2023,87,17.8.1
ISR,2024,88.2,17.8.1
ISR,2017,99.1,18.0.0
ISR,2021,98.2,18.0.0
ISR,2024,98,18.0.0
ISR,2015,2.5,2.1.1
ISR,2016,2.5,2.1.1
ISR,2017,2.5,2.1.1
ISR,2018,2.5,2.1.1
ISR,2019,2.5,2.1.1
ISR,2020,2.5,2.1.1
ISR,2021,2.5,2.1.1
ISR,2022,2.5,2.1.1
ISR,2023,2.5,2.1.1
ISR,2015,3,3.1.1
ISR,2016,3,3.1.1
ISR,2017,3,3.1.1
ISR,2018,3,3.1.1
ISR,2019,3,3.1.1
ISR,2020,3,3.1.1
ISR,2021,3,3.1.1
ISR,2022,3,3.1.1
ISR,2023,2,3.1.1
ISR,2015,3.9,3.2.1
ISR,2016,3.8,3.2.1
ISR,2017,3.7,3.2.1
ISR,2018,3.7,3.2.1
ISR,2019,3.6,3.2.1
ISR,2020,3.5,3.2.1
ISR,2021,3.5,3.2.1
ISR,2022,3.4,3.2.1
ISR,2023,3.4,3.2.1
ISR,2015,2.1,3.2.2
ISR,2016,2,3.2.2
ISR,2017,2,3.2.2
ISR,2018,1.9,3.2.2
ISR,2019,1.9,3.2.2
ISR,2020,1.8,3.2.2
ISR,2021,1.8,3.2.2
ISR,2022,1.8,3.2.2
ISR,2023,1.7,3.2.2
ISR,2015,12.6,4.1.2
ISR,2016,12.6,4.1.2
ISR,2017,12.6,4.1.2
ISR,2018,12.6,4.1.2
ISR,2019,12.6,4.1.2
ISR,2020,12.6,4.1.2
ISR,2021,12.5,4.1.2
ISR,2022,12.5,4.1.2
ISR,2023,12.5,4.1.2
ISR,2024,12.5,4.1.2
ISR,2025,12.5,4.1.2
ISR,2015,82.25,43.0.0
ISR,2016,82.61,43.0.0
ISR,2017,82.7,43.0.0
ISR,2018,82.92,43.0.0
ISR,2019,82.9,43.0.0
ISR,2020,82.7,43.0.0
ISR,2021,82.52,43.0.0
ISR,2022,82.81,43.0.0
ISR,2023,82.41,43.0.0
ISR,2015,88.3,45.0.0
ISR,2016,88.4,45.0.0
ISR,2017,88.3,45.0.0
ISR,2018,88.5,45.0.0
ISR,2019,87.6,45.0.0
ISR,2020,88.7,45.0.0
ISR,2021,89.5,45.0.0
ISR,2022,88,45.0.0
ISR,2023,87.8,45.0.0
ISR,2015,99.6,6.1.1
ISR,2016,99.6,6.1.1
ISR,2017,99.6,6.1.1
ISR,2018,99.5,6.1.1
ISR,2019,99.5,6.1.1
ISR,2020,99.5,6.1.1
ISR,2021,99.5,6.1.1
ISR,2022,99.5,6.1.1
ISR,2023,99.5,6.1.1
ISR,2024,99.5,6.1.1
ISR,2015,100,7.1.1
ISR,2016,100,7.1.1
ISR,2017,100,7.1.1
ISR,2018,100,7.1.1
ISR,2019,100,7.1.1
ISR,2020,100,7.1.1
ISR,2021,100,7.1.1
ISR,2022,100,7.1.1
ISR,2023,100,7.1.1
ISR,2015,36213,8.1.1
ISR,2016,37094,8.1.1
ISR,2017,37963,8.1.1
ISR,2018,38730,8.1.1
ISR,2019,39407,8.1.1
ISR,2020,37936,8.1.1
ISR,2021,40805,8.1.1
ISR,2022,42516,8.1.1
ISR,2023,42012,8.1.1
ISR,2024,41845,8.1.1
ISR,2015,69.5,8.5.1
ISR,2016,69.8,8.5.1
ISR,2017,69.9,8.5.1
ISR,2018,70.5,8.5.1
ISR,2019,70.4,8.5.1
ISR,2020,69.1,8.5.1
ISR,2021,69.7,8.5.1
ISR,2022,71.4,8.5.1
ISR,2023,71.6,8.5.1
ISR,2024,72.5,8.5.1
MEA,2015,93.4,7.1.1
MEA,2016,95.2,7.1.1
MEA,2017,96,7.1.1
MEA,2018,95,7.1.1
MEA,2019,96,7.1.1
MEA,2020,96.3,7.1.1
MEA,2021,96.4,7.1.1
MEA,2022,95.9,7.1.1
MEA,2023,96.4,7.1.1
MEA,2015,5.8,13.2.2
MEA,2016,5.9,13.2.2
MEA,2017,5.9,13.2.2
MEA,2018,5.8,13.2.2
MEA,2019,5.8,13.2.2
MEA,2020,5.7,13.2.2
MEA,2021,5.8,13.2.2
MEA,2022,5.9,13.2.2
MEA,2023,5.9,13.2.2
MEA,2024,5.9,13.2.2
MEA,2016,34.6,11.0.0
MEA,2018,34.2,11.0.0
MEA,2020,34,11.0.0
MEA,2022,31.9,11.0.0
MEA,2017,6.8,15.1.2
MEA,2018,6.8,15.1.2
MEA,2019,6.8,15.1.2
MEA,2020,5.5,15.1.2
MEA,2021,5.5,15.1.2
MEA,2022,5.5,15.1.2
MEA,2023,7.2,15.1.2
MEA,2015,10.7,15.1.2
MEA,2024,8.6,15.1.2
MEA,2016,6.6,15.1.2
MEA,2017,39.7,17.8.1
MEA,2018,42.3,17.8.1
MEA,2019,46,17.8.1
MEA,2020,50.6,17.8.1
MEA,2021,54.2,17.8.1
MEA,2022,57.8,17.8.1
MEA,2023,59.5,17.8.1
MEA,2015,31.8,17.8.1
MEA,2024,61.5,17.8.1
MEA,2016,35,17.8.1
MEA,2017,5280,8.1.1
MEA,2018,5322,8.1.1
MEA,2019,5317,8.1.1
MEA,2020,5033,8.1.1
MEA,2021,5210,8.1.1
MEA,2022,5441,8.1.1
MEA,2023,5456,8.1.1
MEA,2015,5126,8.1.1
MEA,2024,5466,8.1.1
MEA,2016,5259,8.1.1
MEA,2015,24.3,3.2.1
MEA,2016,23.3,3.2.1
MEA,2017,22.8,3.2.1
MEA,2018,22.5,3.2.1
MEA,2019,21.9,3.2.1
MEA,2020,21.2,3.2.1
MEA,2021,20.7,3.2.1
MEA,2022,20.2,3.2.1
MEA,2023,20,3.2.1
MEA,2015,13.1,3.2.2
MEA,2016,12.8,3.2.2
MEA,2017,12.5,3.2.2
MEA,2018,12.3,3.2.2
MEA,2019,12.2,3.2.2
MEA,2020,12,3.2.2
MEA,2021,11.7,3.2.2
MEA,2022,11.4,3.2.2
MEA,2023,11.1,3.2.2
MEA,2017,65.1,6.1.1
MEA,2018,65.2,6.1.1
MEA,2021,65.4,6.1.1
MEA,2019,65.3,6.1.1
MEA,2022,65.5,6.1.1
MEA,2020,65.4,6.1.1
MEA,2023,65.6,6.1.1
MEA,2015,64.7,6.1.1
MEA,2024,65.6,6.1.1
MEA,2016,65,6.1.1
MEA,2015,54,3.1.1
MEA,2016,53,3.1.1
MEA,2017,52,3.1.1
MEA,2018,51,3.1.1
MEA,2019,51,3.1.1
MEA,2020,60,3.1.1
MEA,2021,74,3.1.1
MEA,2022,50,3.1.1
MEA,2023,47,3.1.1
MEA,2015,11.1,1.1.1
MEA,2016,11,1.1.1
MEA,2017,10.8,1.1.1
MEA,2018,10.9,1.1.1
MEA,2019,11.4,1.1.1
MEA,2020,12.1,1.1.1
MEA,2021,12,1.1.1
MEA,2022,11.6,1.1.1
MEA,2023,11.6,1.1.1
MEA,2024,11.8,1.1.1
MEA,2025,11.8,1.1.1
MEA,2015,5,10.1.1
MEA,2016,5.1,10.1.1
MEA,2017,5.1,10.1.1
MEA,2018,5.1,10.1.1
MEA,2019,5.1,10.1.1
MEA,2017,22,8.5.1
MEA,2018,21.2,8.5.1
MEA,2019,21.4,8.5.1
MEA,2020,20.6,8.5.1
MEA,2021,21,8.5.1
MEA,2022,20.6,8.5.1
MEA,2023,21.2,8.5.1
MEA,2015,22.4,8.5.1
MEA,2024,21.2,8.5.1
MEA,2016,22.5,8.5.1
MEA,2023,12.7,2.1.1
MEA,2017,9.4,2.1.1
MEA,2018,9.3,2.1.1
MEA,2021,12.3,2.1.1
MEA,2019,10.3,2.1.1
MEA,2022,12.6,2.1.1
MEA,2020,10.9,2.1.1
MEA,2015,9.6,2.1.1
MEA,2016,9.1,2.1.1
HIC,2022,100,7.1.1
HIC,2023,100,7.1.1
HIC,2015,99.4,7.1.1
HIC,2016,99.9,7.1.1
HIC,2017,100,7.1.1
HIC,2018,100,7.1.1
HIC,2019,99.9,7.1.1
HIC,2020,100,7.1.1
HIC,2021,100,7.1.1
HIC,2015,13.8,13.2.2
HIC,2016,13.7,13.2.2
HIC,2017,13.6,13.2.2
HIC,2018,13.7,13.2.2
HIC,2019,13.4,13.2.2
HIC,2020,12.5,13.2.2
HIC,2021,13.1,13.2.2
HIC,2022,13,13.2.2
HIC,2023,12.6,13.2.2
HIC,2024,12.5,13.2.2
HIC,2020,0.9,11.0.0
HIC,2022,1.1,11.0.0
HIC,2016,1.1,11.0.0
HIC,2018,1.1,11.0.0
HIC,2020,15,15.1.2
HIC,2023,16.1,15.1.2
HIC,2021,15.7,15.1.2
HIC,2024,16.6,15.1.2
HIC,2016,14,15.1.2
HIC,2022,15.8,15.1.2
HIC,2017,14.5,15.1.2
HIC,2015,14.5,15.1.2
HIC,2018,14.4,15.1.2
HIC,2019,14.7,15.1.2
HIC,2016,73,17.18.1
HIC,2017,74.3,17.18.1
HIC,2018,77.8,17.18.1
HIC,2019,78.2,17.18.1
HIC,2020,77.8,17.18.1
HIC,2021,82.4,17.18.1
HIC,2022,80.3,17.18.1
HIC,2023,82,17.18.1
HIC,2024,80.9,17.18.1
HIC,2022,91,17.8.1
HIC,2023,91.9,17.8.1
HIC,2015,78.3,17.8.1
HIC,2024,93,17.8.1
HIC,2016,82.5,17.8.1
HIC,2017,84.2,17.8.1
HIC,2018,86.3,17.8.1
HIC,2019,87.5,17.8.1
HIC,2020,88.4,17.8.1
HIC,2021,90,17.8.1
HIC,2022,40813,8.1.1
HIC,2023,41258,8.1.1
HIC,2015,36586,8.1.1
HIC,2024,41776,8.1.1
HIC,2016,37038,8.1.1
HIC,2019,39162,8.1.1
HIC,2017,37796,8.1.1
HIC,2020,37538,8.1.1
HIC,2018,38563,8.1.1
HIC,2021,39783,8.1.1
HIC,2023,5,3.2.1
HIC,2022,5,3.2.1
HIC,2015,5.8,3.2.1
HIC,2020,5.1,3.2.1
HIC,2021,5,3.2.1
HIC,2016,5.7,3.2.1
HIC,2017,5.5,3.2.1
HIC,2018,5.3,3.2.1
HIC,2019,5.2,3.2.1
HIC,2017,3,3.2.2
HIC,2015,3.2,3.2.2
HIC,2018,2.9,3.2.2
HIC,2016,3.1,3.2.2
HIC,2019,2.9,3.2.2
HIC,2020,2.8,3.2.2
HIC,2021,2.7,3.2.2
HIC,2022,2.7,3.2.2
HIC,2023,2.6,3.2.2
HIC,2015,95.2,6.1.1
HIC,2016,95.3,6.1.1
HIC,2017,95.4,6.1.1
HIC,2018,95.4,6.1.1
HIC,2019,95.5,6.1.1
HIC,2020,95.6,6.1.1
HIC,2021,95.6,6.1.1
HIC,2022,95.7,6.1.1
HIC,2023,95.7,6.1.1
HIC,2024,95.8,6.1.1
HIC,2015,11,3.1.1
HIC,2016,11,3.1.1
HIC,2017,11,3.1.1
HIC,2018,11,3.1.1
HIC,2019,11,3.1.1
HIC,2020,14,3.1.1
HIC,2021,18,3.1.1
HIC,2022,13,3.1.1
HIC,2023,10,3.1.1
HIC,2015,0.8,1.1.1
HIC,2016,0.8,1.1.1
HIC,2017,0.7,1.1.1
HIC,2018,0.7,1.1.1
HIC,2019,0.7,1.1.1
HIC,2020,0.5,1.1.1
HIC,2021,0.5,1.1.1
HIC,2022,0.6,1.1.1
HIC,2023,0.6,1.1.1
HIC,2024,0.6,1.1.1
HIC,2025,0.6,1.1.1
HIC,2020,0.9,10.1.1
HIC,2021,0.9,10.1.1
HIC,2022,1,10.1.1
HIC,2023,1,10.1.1
HIC,2015,1.2,10.1.1
HIC,2024,1,10.1.1
HIC,2016,1.2,10.1.1
HIC,2017,1.2,10.1.1
HIC,2018,1.1,10.1.1
HIC,2019,1.1,10.1.1
HIC,2020,66.9,8.5.1
HIC,2021,67.8,8.5.1
HIC,2022,68.7,8.5.1
HIC,2023,69.4,8.5.1
HIC,2015,65.4,8.5.1
HIC,2024,69.6,8.5.1
HIC,2016,65.9,8.5.1
HIC,2017,66.4,8.5.1
HIC,2018,66.9,8.5.1
HIC,2019,67.5,8.5.1
