iso3c,reach_target_year,speed,end_year,end_value,start_value,start_year,typical_end_value
COG,2246,0.6043124818,2021,53.1,48.5,2015,56.04821935
COL,2044,2.150750484,2024,96.7,94.4,2015,95.62021978
COM,,-0.4915889425,2024,60.7,65.6,2015,73.95866542
CPV,2045,3.505348161,2024,92.3,81,2015,85.40673121
CRI,2017,2.222222222,2024,99.3,98.8,2015,99.07
CUB,2061,1.89495786,2024,93.3,89.2,2015,91.61734837
CUW,2006,,2024,99.4,99.4,2015,99.54
CYM,2112,0.7808578686,2024,93.5,92.1,2015,93.84639857
CYP,2000,,2024,99.7,99.8,2015,99.89
CZE,,-0.2222222222,2024,98.1,98.2,2015,98.6
DEU,2000,,2024,100,,,
DJI,3377,0.1041666667,2024,47.1,45.9,2015,57.22943221
DNK,2000,,2024,99.9,99.9,2015,
DOM,2037,3.644612076,2024,96.4,91.1,2015,93.0757908
DZA,2455,0.2607945905,2024,77.1,75.4,2015,81.2466229
ECU,2078,1.452237515,2024,91.5,87.7,2015,90.4696013
EGY,2078,1.027574278,2024,95.5,94.2,2015,95.47021978
ERI,,,2016,34.01401718,,,
ESP,2000,,2024,99.9,99.9,2015,
EST,1950,4.466931217,2024,99,97,2015,97.65785714
ETH,2168,1.140971882,2024,21.2,14.1,2015,20.17921544
FIN,2000,,2024,99.6,99.6,2015,99.69
FJI,2262,0.2696078431,2024,94.2,93.8,2015,95.16063025
FLK,2112,0.7766233766,2020,93,92.2,2015,93.21220779
FRA,2000,,2024,99.99999748,,,
FRO,2000,,2024,100,,,
FSM,,-0.01818181818,2020,63.6,63.7,2015,68.86524193
GAB,2137,1.052913536,2024,71.9,62.4,2015,71.48187051
GBR,2000,,2024,99.99999914,,,
GEO,2052,2.384202244,2024,93.8,88.7,2015,91.23317144
GHA,2152,1.126184424,2024,42.9,30.8,2015,41.46931412
GIB,2000,,2024,100,,,
GIN,2173,0.9835146854,2024,39.9,29.6,2015,40.08397611
GLP,2009,,2024,99.9,99.4,2015,99.54
GMB,2193,0.8244912691,2024,48.9,39.5,2015,50.90918979
GNB,2698,0.2391448067,2024,24,22.1,2015,30.90220149
GNQ,,,2017,16.70744849,,,
GRC,2000,,2024,100,,,
GRD,,,2017,89.91768,,,
GRL,,0,2024,90,90,2015,92.22912854
GTM,2264,0.4332719951,2024,82.1,79.9,2015,84.58671225
GUF,2131,0.6985794399,2024,92.2,90.7,2015,92.76593363
GUM,,-1.055555556,2024,98.3,98.7,2015,98.97
GUY,2124,0.8895284053,2024,88.4,85.4,2015,88.7242188
HKG,2008,,2024,100,,,
HND,2107,1.003739078,2024,90.1,87.2,2015,90.09057752
HRV,2506,0.1677746122,2024,90.8,90.4,2015,92.53790553
HTI,,-0.6954278388,2024,8.7,11.7,2015,16.97053336
HUN,2018,,2024,100,,,
IDN,2310,0.4214350576,2024,70.3,66.6,2015,74.71853786
IMN,2020,,2024,100,,,
IND,2087,1.799838954,2024,76.4,61.2,2015,70.53374666
IRL,2035,3.627205784,2024,97.1,92.9,2015,94.46511868
IRN,2105,0.7792493216,2024,94.4,93.2,2015,94.69801342
IRQ,2047,2.755872376,2024,94.2,88.4,2015,91.00353129
ISL,2000,,2024,100,,,
ISR,2000,,2024,99.99999931,,,
ITA,,0,2024,97.8,97.8,2015,98.28333333
JAM,,-1.178603502,2024,69.8,78.2,2015,83.31872592
JEY,2195,0.4213564214,2024,92.8,92,2015,93.76912584
JOR,2027,1.296296296,2024,98.9,98.5,2015,98.82
JPN,2036,0.8333333333,2024,98.7,98.4,2015,98.745
KAZ,2067,1.812905586,2024,91.5,86.5,2015,89.55752661
KEN,2218,0.7494775383,2024,41,32.9,2015,43.84356698
KGZ,2048,3.726963345,2024,88.4,68.5,2015,76.14691646
KHM,2465,0.3079531725,2024,53.7,50.2,2015,61.20739075
KIR,,-0.0906304145,2024,55.6,56.6,2015,66.7758235
KNA,,,2017,98.29621969,,,
KOR,2019,7.592592593,2024,99.8,98.5,2015,98.82
KWT,2000,,2024,100,,,
LAO,2030,8.878038156,2024,95.9,58.8,2015,68.59742437
LBN,2197,0.4935315361,2024,89.6,88.2,2015,90.85241407
LBR,2209,0.9159627409,2024,17.5,12.5,2015,18.02981382
LBY,3379,0.1049185258,2024,45.5,44.3,2015,55.69395877
LCA,2054,1.858967849,2024,95.4,92.7,2015,94.30945992
LIE,2000,,2024,100,,,
LKA,2109,1.247789338,2024,80.8,73,2015,79.47696935
LSO,2163,1.088545965,2024,33.6,23.5,2015,32.68814505
LTU,2040,2.686335088,2024,96.7,93.6,2015,95.0051634
LUX,2000,,2024,99.8,99.9,2015,
LVA,2043,2.076235493,2024,97,95,2015,96.09091575
MAC,2000,,2024,100,,,
MAF,2006,,2024,99.9,99.7,2015,99.79
MAR,2069,2.394648492,2024,80.7,62.7,2015,71.7177885
MCO,2000,,2024,100,,,
MDA,2286,0.4348508062,2024,75.8,72.7,2015,79.25554078
MDG,2182,1.016316218,2024,24.4,17.1,2015,24.26490172
MDV,2038,2.118165785,2024,97.8,96.3,2015,97.10444444
MEX,2036,3.629931453,2024,96.7,91.9,2015,93.69137389
MHL,,-0.08588905648,2024,82.2,82.6,2015,86.61009528
MKD,2079,0.82996633,2024,96.5,95.7,2015,96.63772727
MLI,2156,1.094598726,2024,43,31.2,2015,41.92725045
MLT,2000,,2024,100,,,
MMR,2124,1.243020851,2024,66.2,53.2,2015,63.86812772
MNE,2026,5.2336429,2024,98.6,94.9,2015,96.01234432
MNG,2192,0.8548248718,2024,43.4,34,2015,45.05935171
MNP,,-0.6578606579,2024,95.3,96,2015,96.87636364
MOZ,2132,1.415720299,2024,32.2,20,2015,28.16254152
MRT,2104,1.616879659,2024,61.1,43,2015,54.42787035
MSR,,0,2024,98.1,98.1,2015,98.52
MTQ,2000,,2024,99.6,99.6,2015,99.69
MUS,2000,,2024,99.9,99.7,2015,99.79
MWI,2233,0.8039967878,2024,18.2,13.6,2015,19.50511399
MYS,2132,0.5653594771,2024,94.7,93.9,2015,95.23710084
MYT,2034,4.344419354,2023,96.4,90.6,2015,92.48346108
NAM,2255,0.5338148819,2024,67.7,62.6,2015,71.63921707
NCL,2020,8.429613596,2024,99.5,95.8,2015,96.71272727
NER,2435,0.419654421,2024,15.3,13.1,2015,18.83019677
NGA,2165,1.053338217,2024,37.1,26.6,2015,36.52229436
NIU,,-2.577823068,2024,93,96.3,2015,97.10444444
NLD,2000,,2024,100,,,
NOR,2000,,2024,100,,,
NPL,2083,1.863946124,2024,78.5,64,2015,72.73033774
NRU,,-1.067059484,2024,96.1,97,2015,97.65785714
NZL,2000,,2024,100,,,
OMN,2106,0.9755349149,2024,91.1,88.6,2015,91.15504644
PAK,,-0.8834141655,2024,68.8,75.6,2015,81.39424273
PAN,2073,1.346330727,2024,94,91.6,2015,93.45659128
PER,2093,1.317399255,2024,87.8,82.8,2015,86.75911488
PHL,2052,3.273198826,2024,87,68.6,2015,76.22187043
PLW,2055,2.63771658,2024,90.8,81.8,2015,86.00862914
PNG,2138,1.280650297,2024,40.1,27,2015,37.00559126
POL,,-1.313518007,2024,88.7,91.9,2015,93.69137389
PRI,2016,,2024,100,,,
PRK,,-0.1627869937,2023,74.5,75.5,2015,80.75702688
PRT,,-0.7142857143,2024,96.9,97.4,2015,97.96857143
PRY,2026,7.446950067,2024,98.5,90.5,2015,92.61493648
PSE,2073,1.354500662,2024,93.8,91.3,2015,93.2277908
PYF,2043,1.037037037,2024,98.3,97.8,2015,98.28333333
QAT,2016,,2024,99.98897214,,,
REU,2000,,2024,99.8,99.7,2015,99.79
ROU,3676,0.06289308176,2024,82.2,81.9,2015,86.08270322
RUS,3271,0.09091854411,2024,76.3,75.7,2015,81.46757606
RWA,2228,0.8515646726,2024,14.6,10.5,2015,15.41335109
SAU,3331,0.05555555556,2024,92.7,92.6,2015,94.22945992
SDN,2310,0.5082801608,2024,41.4,35.8,2015,47.01950539
SEN,2077,2.093077176,2024,78.1,61,2015,70.37411751
SGP,2000,,2024,100,,,
SHN,,-1.203703704,2024,98.4,98.8,2015,99.07
SLB,,-0.02688172043,2024,55,55.3,2015,65.67711177
SLE,3172,0.1510054765,2024,14.8,14,2015,20.04372996
SLV,2065,1.887691911,2024,91.6,86.4,2015,89.48060353
SMR,2000,,2024,99.99999618,,,
SOM,2102,1.761724524,2024,51,31.5,2015,42.26882293
SPM,2035,4.615464309,2024,96,87.3,2015,90.1662532
SRB,2079,1.262740425,2024,93.3,90.8,2015,92.84285671
SSD,2243,0.8714027616,2024,6.1,2.9,2015,6.586097561
STP,2475,0.3311577359,2024,36.7,33.2,2015,44.1777775
SUR,2049,2.027524763,2024,96,93.4,2015,94.84960784
SVK,2012,,2024,99.8,99.8,2015,99.89
SVN,2018,4.814814815,2024,99.6,98.7,2015,98.97
SWE,2000,,2024,99.8,99.7,2015,99.79
SWZ,2114,1.422449548,2024,63.2,47.6,2015,58.82516516
SXM,,,2017,95.02601755,,,
SYC,2041,2.397664064,2024,96.9,94.4,2015,95.62021978
SYR,2294,0.3573257249,2024,85.7,84.3,2015,87.8902348
TCA,,-0.01953125,2024,47,47.2,2016,57.24833846
TCD,,-0.2944066515,2024,10.1,11.4,2015,16.57826025
TGO,2309,0.5793859249,2024,20.5,16.7,2015,23.72073613
THA,2019,,2024,100,,,
TJK,2159,0.9302958689,2024,65.1,55.4,2015,65.76247762
TKL,1950,7.841213024,2024,99,93.1,2015,94.61906605
TKM,2020,15.21186187,2024,99.9,92.5,2015,94.15326945
TLS,2074,2.2142688,2024,77.8,59.2,2015,68.92391645
TON,2031,1.814814815,2024,98.6,97.8,2015,98.28333333
TTO,2026,3.865079365,2024,98.8,96.9,2015,97.58
TUN,,-0.2051767677,2024,88.3,88.9,2015,91.38584458
TUR,2153,0.5272904483,2024,93.6,92.7,2015,94.30945992
TUV,,-0.369126758,2024,89.9,90.8,2015,92.84285671
TZA,2077,2.629792025,2024,48.8,22.1,2015,30.90220149
UGA,2145,1.377934302,2024,19.7,11.9,2015,17.23419612
UKR,2840,0.09460547504,2024,91.7,91.5,2015,93.38159128
URY,2030,1.203703704,2024,98.8,98.4,2015,98.745
USA,2012,,2024,99.8,99.3,2015,99.48
UZB,2086,1.666080205,2024,82.4,72.3,2015,78.96082784
VCT,,,2018,95.74292078,,,
VEN,,-0.2962940454,2024,85.2,86.3,2015,89.40368045
VGB,,0,2024,98,98,2015,98.44
VIR,2036,0.8333333333,2024,98.7,98.4,2015,98.745
VNM,2025,8.496332783,2024,98.8,90.2,2015,92.38234997
VUT,2070,2.337177228,2024,80.4,62.7,2015,71.7177885
WLF,,-0.7777777778,2024,98.3,98.6,2015,98.895
WSM,2027,6.863062761,2024,98.3,90.7,2015,92.76593363
YEM,2104,1.547198313,2024,67.3,51.1,2015,62.01591384
ZAF,2125,1.047213429,2024,80.9,74.6,2015,80.65705467
ZMB,2271,0.6158368386,2024,33.4,27.4,2015,37.4859972
ZWE,,-0.590248261,2024,27.9,33.7,2015,44.72995141
AFG,2217,1.643728235,2024,30.6,23.4,2015,27.91593758
ALB,2074,1.135361552,2024,96.6,95.8,2015,96.51472222
AND,,0,2024,90.6,90.6,2015,92.01727941
ARE,2000,,2024,99.93457517,,,
ARM,,-0.3240740741,2024,82.1,82.8,2015,84.87057971
ASM,2026,3.981481481,2024,98.8,97.4,2015,97.85
AUT,2014,,2024,99.99999719,,,
AZE,2264,0.9681728555,2024,57.8,54.3,2015,57.92030661
BEL,2000,,2024,99.5,99.7,2015,99.79
BEN,3002,0.3513933856,2024,17.7,16.3,2015,20.48337591
BES,2006,,2024,100,,,
BGD,2342,0.7207381598,2024,59.1,56.4,2015,60.15190476
BGR,2018,5.018518519,2024,99.1,97.6,2015,98.02
BHR,2009,,2024,99.5,99.2,2015,99.38
BIH,,-2.72247203,2024,86.4,91,2015,92.36916667
BLM,2000,,2024,100,,,
BLR,2022,1.481481481,2024,99.1,98.8,2015,99.01333333
BRA,2060,3.362773975,2024,88.6,82,2015,84.11166667
BTN,2042,9.667013005,2024,75.4,47.1,2015,49.68987411
BWA,,-0.04273504274,2024,71.7,71.8,2015,74.06923077
CAF,,-0.02415458937,2024,29.5,29.6,2015,33.41891914
CAN,,-1.574074074,2024,98.1,98.6,2015,98.87
CHE,,0,2024,96.7,96.7,2015,97.26857143
CHL,2046,1.62962963,2024,97.8,97,2015,97.51666667
CIV,,-4.576044456,2024,36.4,47.9,2015,50.58836273
COD,2235,1.362130027,2024,41,37.4,2015,40.08743233
COG,2286,1.004273504,2021,46.4,44.8,2015,46.39307692
COL,2158,1.111111111,2024,82.4,80,2015,82.16
CRI,2092,1.192048692,2024,94.4,93.1,2015,94.20987179
CYP,2017,6.851851852,2024,99.7,98.7,2015,98.94666667
CZE,2009,,2024,99.85246358,,,
DEU,2000,,2024,99.91729795,,,
DNK,2017,,2024,99.99999979,,,
DOM,2815,0.3418803419,2024,45.3,44.5,2015,46.89153846
DZA,2282,0.5615942029,2024,83.3,82.1,2015,84.2075
ECU,2209,1.073238015,2024,69.9,67.1,2015,69.72203162
EGY,2042,3.218494468,2024,96.5,93.7,2015,94.73166667
ESP,2000,,2024,99.5,99.6,2015,99.69
EST,2025,4.907407407,2024,98.9,97.1,2015,97.6
ETH,2332,1.121123262,2024,16.7,12.8,2015,16.22898025
FIN,2014,,2024,99.9999967,,,
FJI,2325,0.7366806635,2024,62.2,59.5,2015,63.11337264
FRA,2017,6.481481481,2024,99.7,98.8,2015,99.01333333
GBR,2000,,2024,99.82295068,,,
GEO,2238,0.9162460216,2024,70.5,68.2,2015,70.70339172
GHA,2297,0.8682393595,2024,56.1,53.1,2015,56.58369676
GIB,2000,,2024,100,,,
GLP,,-1.465608466,2024,96.7,97.5,2015,97.94
GMB,2260,0.9939606092,2024,56.9,53.4,2015,56.92228535
GNB,2199,1.524216524,2024,46.4,42.8,2015,45.14
GRC,,-3.743386243,2024,96.7,98.4,2015,98.67
GRD,,,2017,92.21884813,,,
GTM,2473,0.5203252033,2024,57.3,55.4,2015,59.11073171
GUF,2108,0.9511784512,2024,94.5,93.5,2015,94.54833333
GUM,,,2024,94,99.5,2015,99.59
GUY,2401,0.5505601556,2024,67.2,65.6,2015,68.41239283
HKG,2002,,2024,100,,,
HND,2220,1.086700818,2024,65.5,61.9,2015,65.2346955
HRV,2363,0.373015873,2024,87.3,86.6,2015,88.41714286
HUN,2022,,2024,100,,,
IDN,2623,0.5295723708,2024,30.5,28.3,2015,32.3097806
IMN,2016,,2024,99.91059649,,,
IND,2037,8.095640045,2024,91.3,75.3,2015,77.55
IRL,2039,4.192955193,2024,96.1,91.8,2015,93.07333333
IRN,2073,1.005291005,2024,97.1,96.5,2015,97.09714286
IRQ,2383,0.6349206349,2024,59.8,57.4,2015,61.15190476
ISL,2017,,2024,100,,,
ISR,2000,,2024,99.5,99.6,2015,99.69
ITA,2094,0.7738095238,2024,96.8,96.3,2015,96.93642857
JEY,,0,2024,97.6,97.6,2015,98.02
JOR,2039,1.018518519,2024,98.6,98.3,2015,98.595
JPN,2019,1.666666667,2024,99.2,98.9,2015,99.08
KAZ,2027,5.901675485,2024,98.6,95.7,2015,96.43694444
KGZ,2051,3.899263234,2024,91.1,84.2,2015,86.19711462
KHM,2292,1.189446859,2024,30,24.8,2015,29.21791222
KIR,2579,0.6305452528,2024,15.1,13,2015,16.48575387
KOR,2021,3.703703704,2024,99.3,98.5,2015,98.77
KWT,2000,,2024,100,,,
LAO,2076,5.865693194,2024,35.2,12,2015,15.19447703
LBN,2956,0.2807172252,2024,47.7,47,2015,49.578763
LIE,2000,,2024,100,,,
LKA,,-0.7501672444,2024,46.9,48.8,2015,51.61521788
LSO,2098,2.805734509,2024,67,57.4,2015,61.15190476
LTU,2021,,2024,99.91820268,,,
LUX,2000,,2024,99.8,99.8,2015,
LVA,2018,4.62962963,2024,99.5,98.7,2015,98.94666667
MAC,2000,,2024,100,,,
MAF,,-0.1587301587,2024,96.6,96.7,2015,97.26857143
MAR,2057,4.107114625,2024,85.2,76.3,2015,78.55
MCO,2000,,2024,100,,,
MDA,2240,0.7555555556,2024,78.8,77.1,2015,79.35
MDG,2330,1.051762005,2024,28.7,24,2015,28.48064346
MEX,2698,0.4146881925,2024,43,42,2015,44.36962963
MKD,,-0.4288499025,2024,89,89.7,2015,91.22039216
MLT,2000,,2024,99.82676853,,,
MMR,2221,1.155891083,2024,59.7,55.4,2015,59.11073171
MNE,2057,2.322584823,2024,94.8,92.2,2015,93.42
MNG,2090,2.3,2024,81.8,76.7,2015,78.95
MNP,2026,8.632617383,2024,98.6,93,2015,94.11846154
MOZ,2155,2.294783994,2024,36.6,28.3,2015,32.3097806
MTQ,1950,,2024,99,99.1,2015,99.28
MWI,2182,1.777220296,2024,42.7,38.2,2015,40.80436782
MYS,2038,1.777777778,2024,98.3,97.6,2015,98.02
MYT,,-2.845050783,2023,92.5,95.2,2015,95.92666667
NCL,2050,1.981922399,2024,96.9,95.5,2015,96.26444444
NGA,2341,0.9983331075,2024,31,26.8,2015,31.00645087
NIU,,-1.222222222,2024,97.1,97.7,2015,98.1
NLD,2000,,2024,99.9595064,,,
NOR,2000,,2024,99.1,99.3,2015,99.44
NPL,,-2.047514886,2024,16.5,25.5,2015,29.84928477
NRU,,0,2024,18.7,18.7,2015,23.16449403
NZL,2020,,2024,100,,,
OMN,2020,13.29365079,2024,99.8,96.4,2015,97.01142857
PAK,2819,0.3418803419,2024,45,44.2,2015,46.58
PER,2315,0.8460914261,2024,52.4,49.9,2015,52.89009235
PHL,2348,0.7998337692,2024,48.5,46.5,2015,49.02320744
PLW,2058,1.185185185,2024,97.6,97,2015,97.51666667
POL,,-3.784730792,2024,90.1,94.8,2015,95.66
PRI,,,2024,98.9,99.4,2015,99.49
PRK,,-0.1,2023,73.8,74,2015,76
PRT,2138,0.2777777778,2024,98,97.9,2015,98.26
PRY,2222,1.092569381,2024,64.4,60.6,2015,64.10007521
PSE,3708,0.09259259259,2024,80.6,80.4,2015,82.56
PYF,,0,2024,90.4,90.4,2015,91.84080882
QAT,,-1.593915344,2024,95.3,96.5,2015,97.09714286
REU,,-1.417548501,2024,95.7,96.7,2015,97.26857143
ROU,2205,0.2222222222,2024,97.6,97.5,2015,97.94
RUS,2152,0.6060606061,2024,94.8,94.2,2015,95.15454545
SEN,2548,0.6192432529,2024,27.2,24.4,2015,28.84967417
SGP,2000,,2024,100,,,
SHN,2021,14.98243502,2024,99.3,88.6,2015,90.23263158
SLE,2513,0.7393309946,2024,11.1,9.5,2015,11.77203292
SMR,2000,,2024,99.99999618,,,
SPM,2028,6.723785474,2024,98.2,93.7,2015,94.73166667
SRB,4031,0.08888888889,2024,75,74.8,2015,77.05
STP,2086,2.501851852,2024,80.7,75.1,2015,77.35
SUR,2791,0.3098290598,2024,55.8,54.7,2015,58.35957786
SVK,2015,,2024,99.6,99.1,2015,99.28
SVN,2022,12.61772487,2024,99.6,95.2,2015,96.00666667
SWE,2000,,2024,99.8,99.6,2015,99.69
SWZ,2276,1.148836376,2024,40.2,37.1,2015,39.82225134
SYC,2725,0.307021307,2024,64.7,63.7,2015,66.78354029
TCA,2452,0.2976190476,2024,87.1,86.6,2016,88.22714286
TCD,3112,0.3251516095,2024,13.6,12.6,2015,15.97143525
TGO,2214,1.584920338,2024,36.9,31.6,2015,35.10595818
TJK,2072,3.920315225,2024,72.5,61.5,2015,64.88865713
TKM,2044,3.830482426,2024,94.9,90.2,2015,91.66433824
TON,15248,0.02415458937,2024,29.6,29.5,2015,33.33413653
TTO,4504,0.05291005291,2024,86.3,86.2,2015,88.04761905
TUN,,-5.567496417,2024,68.2,81,2015,83.15333333
TUV,3884,0.2001633987,2024,8.7,8.4,2015,10.18380901
TZA,2241,1.451887346,2024,31.3,25.1,2015,29.48850046
UGA,3319,0.2260536398,2024,39.3,38.7,2015,41.26135468
UKR,2617,0.1587301587,2024,92.8,92.6,2015,93.76901099
USA,2012,,2024,99.6,99.3,2015,99.44
UZB,2141,0.8782679739,2024,91.5,90.2,2015,91.66433824
VIR,2012,,2024,99.5,99.2,2015,99.38
VNM,2202,1.296772131,2024,58.6,53.9,2015,57.47820134
VUT,4449,0.1403664303,2024,19.2,18.6,2015,23.05598339
WLF,,-0.03968253968,2024,68.9,69,2015,71.42703704
WSM,3004,0.2257834758,2024,62.5,61.7,2015,65.06365713
ZAF,2146,1.120077587,2024,85.2,82.9,2015,84.96224638
ZWE,2701,0.4131054131,2024,42.9,41.9,2015,44.27333333
AFG,2219,1.845944394,2024,43.2,33,2015,37.97629096
AGO,,-1.0587398,2024,28.5,33.9,2015,39.02291896
AIA,,,2017,80.24183774,,,
ALB,6634,0.06944444444,2024,70.8,70.6,2015,73.07815283
AND,2000,,2024,100,,,
ARE,2000,,2024,100,,,
ARM,2230,0.8641975309,2024,91.5,90.8,2015,91.61
ASM,2155,1.434343434,2024,90.5,89.2,2015,90.10909091
ATG,2324,0.4761904762,2024,94.2,93.9,2015,94.49714286
AUS,,0,2024,95.9,95.9,2015,96.32
AUT,,0,2024,98.9,98.9,2015,98.99
AZE,2130,2.685434958,2024,78,73.5,2015,75.36819217
BDI,3203,0.3016677293,2024,47,44.7,2015,52.6548939
BEN,2297,1.266099244,2024,56.5,46.3,2015,54.37983881
BFA,2223,1.699626446,2024,61.5,48.3,2015,56.40528714
BGD,2108,1.64021164,2024,94.5,93.5,2015,94.13
BGR,,-2.222222222,2024,96.2,97,2015,97.32
BHR,2000,,2024,99.86446038,,,
BIH,3034,0.202020202,2024,88.9,88.7,2015,89.65454545
BLR,2214,0.8333333333,2024,93.1,92.5,2015,93.2175
BRA,2024,23.24490941,2024,98.9,87.2,2015,88.23166667
BRB,2492,0.4242424242,2024,89.5,89.1,2015,90.01818182
BTN,,-23.94730124,2024,67.8,95.9,2015,96.32
BWA,,-1.149432069,2024,63.3,68.7,2015,71.71480102
CAF,,-0.1478651477,2024,37.5,38.3,2015,44.73602432
CHL,2030,4.62962963,2024,98.5,97.5,2015,97.77
CHN,2040,8.307198974,2024,94.8,88.5,2015,89.47272727
CIV,2235,1.643698231,2024,54.4,41.7,2015,49.14428608
CMR,2143,2.958815831,2024,51.2,32.6,2015,37.53464908
COD,2686,0.5444101947,2024,43.1,39.6,2015,46.46610963
COL,2434,0.7212475634,2024,76.4,75.2,2015,76.83204678
COM,5213,0.1098901099,2024,51.8,50.9,2015,58.84403962
CPV,2086,4.570579303,2024,78.1,68.6,2015,71.64650834
CRI,2752,0.3703703704,2024,80.5,80,2015,81.34
CUB,2222,1.01010101,2024,89.3,88.3,2015,89.29
CYM,,-0.2380952381,2024,81.8,82.1,2015,83.36
DEU,2000,,2024,100,,,
DJI,3756,0.1978124645,2024,58.6,57.1,2015,63.897427
DOM,2046,8.445424945,2024,91,82,2015,83.26
DZA,,-5.158507522,2024,69,79.1,2015,80.45
ECU,2068,3.946127946,2024,91.9,88.4,2015,89.38181818
EGY,2110,3.262125779,2024,78.9,73.6,2015,75.45080087
EST,2011,,2024,99.99999702,,,
ETH,2126,3.17468176,2024,70.1,51.4,2015,59.28977701
FJI,,0,2024,52.2,52.2,2015,59.98953493
FSM,,-0.09090909091,2020,73.9,74,2015,75.03290043
GAB,2297,1.344856546,2024,38.3,31.6,2015,36.47618322
GEO,2051,8.4083083,2024,86,74.6,2015,76.30684211
GHA,2059,7.218986832,2024,83.4,72.5,2015,74.54550988
GIN,,-0.4303340995,2024,28.7,31,2015,35.87660852
GMB,2521,0.6590307887,2024,68,65,2015,69.24549756
GNB,2658,0.5357817539,2024,61,57.1,2015,63.897427
GRD,,,2017,92.25100859,,,
GTM,,-0.08697461506,2024,54.4,55.1,2015,62.37512432
GUY,2142,1.83048433,2024,87.5,85.5,2015,86.60307692
HND,2047,9.519419411,2024,87.2,74.6,2015,76.30684211
HTI,2239,1.494079132,2024,70.4,64.3,2015,68.78924392
HUN,2018,,2024,100,,,
IDN,2074,4.466829467,2024,86.8,81.5,2015,82.76
IND,2079,4.366961742,2024,84.5,78.9,2015,80.25625
IRQ,2158,2.315078878,2024,73.7,67,2015,70.55701201
JAM,2574,0.5561829475,2024,74.4,73.3,2015,75.20297478
JOR,2041,12.27989999,2024,89,72.6,2015,74.62810465
KEN,2355,1.039232439,2024,57.1,48.7,2015,56.79629837
KGZ,,-7.392102284,2024,73.9,84.4,2015,85.57
KHM,2053,8.5021324,2024,84.1,70.7,2015,73.15315283
KIR,2668,0.5445481927,2024,51.5,47.1,2015,55.20654504
KNA,,,2017,86.77843164,,,
KOR,2010,,2024,100,,,
KWT,2000,,2024,100,,,
LAO,2051,7.925463425,2024,87.9,78.2,2015,79.6
LBN,2161,1.444444444,2024,89.6,88.2,2015,89.19
LBR,2252,1.486661371,2024,61.4,49.9,2015,57.93173416
LBY,,-9.995609887,2024,74.4,87.6,2015,88.59833333
LCA,2351,0.9490981209,2024,73.5,71.3,2015,73.60513355
LKA,,-0.1481481481,2024,80.9,81.1,2015,82.36666667
LSO,2357,1.021466506,2024,60.9,53.1,2015,60.7531691
MAC,2000,,2024,100,,,
MAR,2096,3.605003112,2024,81.8,76.8,2015,78.28117647
MDA,2073,3.801346801,2024,90.6,86.9,2015,87.95666667
MDG,3156,0.3214175895,2024,40.6,38.7,2015,45.27292261
MDV,2380,0.8402951824,2024,75.7,74.2,2015,75.96398496
MEX,,-0.3896429533,2024,67.4,68.9,2015,71.85480102
